date,equity,cash,position_value,AI_US_Sectors_Basic_position,AI_US_Sectors_Basic_shares,AI_US_Sectors_Basic_value,AI_Global_Developed_position,AI_Global_Developed_shares,AI_Global_Developed_value,AI_Emerging_Markets_position,AI_Emerging_Markets_shares,AI_Emerging_Markets_value,AI_Real_Assets_position,AI_Real_Assets_shares,AI_Real_Assets_value
2020-01-28,84702.93832527212,1285.465804443873,83417.47252082825,XLK,240,22128.076171875,EWA,1097,20356.490392684937,EWT,734,20235.062381744385,GDX,782,20697.843574523926
2020-01-29,85191.08889709524,1285.465804443873,83905.62309265137,XLK,240,22185.146484375,EWA,1097,20267.751251220703,EWT,734,20352.768268585205,GDX,782,21099.95708847046
2020-01-30,84726.22996269277,1285.465804443873,83440.7641582489,XLK,240,22376.9091796875,EWA,1097,20258.877546310425,EWT,734,19800.06467819214,GDX,782,21004.912754058838
2020-01-31,83422.83572898916,1285.465804443873,82137.36992454529,XLK,240,21762.813720703125,EWA,1097,19753.07427406311,EWT,734,19426.480506896973,GDX,782,21195.00142288208
2020-02-03,83655.87559170966,191.02897687200675,83464.84661483765,XLK,240,22050.457763671875,EWJ,394,20830.93288421631,EWT,734,19702.832302093506,GDX,782,20880.623664855957
2020-02-04,84805.06919141058,191.02897687200675,84614.04021453857,XLK,240,22628.031005859375,EWJ,394,21145.958236694336,EWT,734,20332.29755783081,GDX,782,20507.753414154053
2020-02-05,85239.78955502753,191.02897687200675,85048.76057815552,XLK,240,22760.438232421875,EWJ,394,21335.685264587402,EWT,734,20444.883666992188,GDX,782,20507.753414154053
2020-02-06,85920.80643124823,191.02897687200675,85729.77745437622,XLK,240,22968.176879882812,EWJ,394,21496.774307250977,EWT,734,20501.181621551514,GDX,782,20763.644645690918
2020-02-07,84775.71131558661,191.02897687200675,84584.6823387146,XLK,240,22758.151245117188,EWJ,394,21289.14966583252,EWT,734,20117.359294891357,GDX,782,20420.022132873535
2020-02-10,85630.57099957709,191.02897687200675,85439.54202270508,XLK,240,23066.348876953125,EWJ,394,21264.090301513672,EWT,734,20352.768268585205,GDX,782,20756.334575653076
2020-02-11,85853.35406918768,191.02897687200675,85662.32509231567,XLK,240,22988.726806640625,EWJ,394,21371.48500061035,EWT,734,20516.53395462036,GDX,782,20785.579330444336
2020-02-12,86068.5457310224,191.02897687200675,85877.51675415039,XLK,240,23237.559814453125,EWJ,394,21267.67042541504,EWT,734,20813.353660583496,GDX,782,20558.93285369873
2020-02-13,85844.15600247626,191.02897687200675,85653.12702560425,XLK,240,23175.919189453125,EWJ,394,21081.519012451172,EWT,734,20690.532196044922,GDX,782,20705.15662765503
2020-02-14,85723.48903317694,191.02897687200675,85532.46005630493,XLK,240,23276.370849609375,EWJ,394,20924.008590698242,EWT,734,20634.23704147339,GDX,782,20697.843574523926
2020-02-18,85690.8635258222,191.02897687200675,85499.8345489502,XLK,240,23189.619140625,EWJ,394,20612.566368103027,EWT,734,20327.18058013916,GDX,782,21370.468460083008
2020-02-19,86582.70999570136,191.02897687200675,86391.68101882935,XLK,240,23465.850219726562,EWJ,394,20576.765129089355,EWT,734,20598.415397644043,GDX,782,21750.650272369385
2020-02-20,85765.8717655683,191.02897687200675,85574.84278869629,XLK,240,23221.58203125,EWJ,394,20444.31256866455,EWT,734,20158.297916412354,GDX,782,21750.650272369385
2020-02-21,85634.30614133124,191.02897687200675,85443.27716445923,XLK,240,22701.080932617188,EWJ,394,20272.48014831543,EWT,734,20061.06554031372,GDX,782,22408.65054321289
2020-02-24,83752.03935284857,191.02897687200675,83561.01037597656,XLK,240,21762.813720703125,EWJ,394,19588.738105773926,EWT,734,19508.361949920654,GDX,782,22701.096599578857
2020-02-25,82208.34396786932,191.02897687200675,82017.31499099731,XLK,240,21066.529541015625,EWJ,394,19556.518493652344,EWT,734,19482.77426147461,GDX,782,21911.492694854736
2020-02-26,82527.35452313666,191.02897687200675,82336.32554626465,XLK,240,21162.410888671875,EWJ,394,19653.172821044922,EWT,734,19682.35879135132,GDX,782,21838.383045196533
2020-02-27,79030.62620206122,191.02897687200675,78839.59722518921,XLK,240,20020.960693359375,EWJ,394,18980.17115020752,EWT,734,19257.597843170166,GDX,782,20580.86753845215
2020-02-28,77643.58007474188,191.02897687200675,77452.55109786987,XLK,240,20173.919677734375,EWJ,394,18958.688903808594,EWT,734,19150.127311706543,GDX,782,19169.81520462036
2020-03-02,80502.69009442572,191.02897687200675,80311.66111755371,XLK,240,21340.479125976562,EWJ,394,19198.536163330078,EWT,734,19820.53678894043,GDX,782,19952.10903930664
2020-03-03,80384.73820538764,191.02897687200675,80193.70922851562,XLK,240,20530.048828125,EWJ,394,18951.52865600586,EWT,734,19743.7723236084,GDX,782,20968.359420776367
2020-03-04,82349.49918408637,191.02897687200675,82158.47020721436,XLK,240,21411.251220703125,EWJ,394,19363.209838867188,EWT,734,20086.65182876587,GDX,782,21297.357318878174
2020-03-05,81704.5817303205,191.02897687200675,81513.55275344849,XLK,240,20735.5078125,EWJ,394,19012.387756347656,EWT,734,19963.8289642334,GDX,782,21801.82822036743
2020-03-06,80466.64669461493,191.02897687200675,80275.61771774292,XLK,240,20297.193603515625,EWJ,394,18829.814964294434,EWT,734,19646.53854751587,GDX,782,21502.070602416992
2020-03-09,75607.02811856513,191.02897687200675,75415.99914169312,XLK,240,18756.243896484375,EWJ,394,17870.425926208496,EWT,734,18822.60013961792,GDX,782,19966.729179382324
2020-03-10,78039.93158002142,191.02897687200675,77848.90260314941,XLK,240,20007.269897460938,EWJ,394,18403.819297790527,EWT,734,19339.48208618164,GDX,782,20098.33132171631
2020-03-11,74217.91953320746,191.02897687200675,74026.89055633545,XLK,240,19062.152709960938,EWJ,394,17780.93034362793,EWT,734,18781.661518096924,GDX,782,18402.14598464966
2020-03-12,66726.71926541571,191.02897687200675,66535.6902885437,XLK,240,17201.59423828125,EWJ,394,16037.561805725098,EWT,734,16985.375549316406,GDX,782,16311.158695220947
2020-03-13,67746.62269635443,191.02897687200675,67555.59371948242,XLK,240,19219.671020507812,EWJ,394,16563.794929504395,EWT,734,17880.957244873047,GDX,782,13891.170524597168
2020-03-16,64606.67552991156,191.02897687200675,64415.64655303955,XLK,240,16564.667358398438,EWJ,394,15471.954833984375,EWT,734,15936.263523101807,GDX,782,16442.76083755493
2020-03-17,69338.81761975531,191.02897687200675,69147.7886428833,XLK,240,17692.415771484375,EWJ,394,16230.8734664917,EWT,734,16581.08531188965,GDX,782,18643.414093017578
2020-03-18,62773.59265179877,191.02897687200675,62582.56367492676,XLK,240,17025.81298828125,EWJ,394,15887.213134765625,EWT,734,15281.20917892456,GDX,782,14388.328372955322
2020-03-19,64025.17889447455,191.02897687200675,63834.14991760254,XLK,240,17087.451782226562,EWJ,394,16109.15827178955,EWT,734,15086.738826751709,GDX,782,15550.801036834717
2020-03-20,63430.64521451239,191.02897687200675,63239.61623764038,XLK,240,16304.415893554688,EWJ,394,16148.536628723145,EWT,734,15762.265281677246,GDX,782,15024.398433685303
2020-03-23,63994.46167416815,191.02897687200675,63803.43269729614,XLK,240,16155.487060546875,EWJ,394,15980.285835266113,EWT,734,15634.324039459229,GDX,782,16033.335762023926
2020-03-24,70167.18039365057,191.02897687200675,69976.15141677856,XLK,240,17810.044555664062,EWJ,394,17090.029556274414,EWT,734,16688.554443359375,GDX,782,18387.522861480713
2020-03-25,71785.32745785956,191.02897687200675,71594.29848098755,XLK,240,17787.097778320312,EWJ,394,17412.209144592285,EWT,734,17159.373790740967,GDX,782,19235.617767333984
2020-03-26,73409.87963147406,191.02897687200675,73218.85065460205,XLK,240,18888.603515625,EWJ,394,17984.98087310791,EWT,734,17445.960941314697,GDX,782,18899.305324554443
2020-03-27,70613.39010663275,191.02897687200675,70422.36112976074,XLK,240,18034.931030273438,EWJ,394,17963.503135681152,EWT,734,16606.671600341797,GDX,782,17817.255363464355
2020-03-30,71653.48060269598,191.02897687200675,71462.45162582397,XLK,240,18794.522094726562,EWJ,394,18181.869651794434,EWT,734,16990.49532699585,GDX,782,17495.56455230713
2020-03-31,70032.79580350165,191.02897687200675,69841.76682662964,XLK,240,18443.410034179688,EWJ,394,17680.695892333984,EWT,734,16872.788040161133,GDX,782,16844.872859954834
2020-04-01,68585.34412508062,670.4975445752534,67914.84658050537,XLK,240,17564.49462890625,EWJ,394,16839.438919067383,EWT,734,16473.61338043213,GLD,114,17037.29965209961
2020-04-02,69945.68007021002,670.4975445752534,69275.18252563477,XLK,240,17975.271606445312,EWJ,394,17054.229820251465,EWT,734,16929.08179473877,GLD,114,17316.59930419922
2020-04-03,69094.11736421636,670.4975445752534,68423.61981964111,XLK,240,17697.599487304688,EWJ,394,16671.189628601074,EWT,734,16652.731399536133,GLD,114,17402.09930419922
2020-04-06,72858.88183717779,670.4975445752534,72188.38429260254,XLK,240,19207.578735351562,EWJ,394,17655.641036987305,EWT,734,17440.843963623047,GLD,114,17884.320556640625
2020-04-07,72883.09197359136,670.4975445752534,72212.59442901611,XLK,240,19035.472412109375,EWJ,394,17845.36806488037,EWT,734,17543.194717407227,GLD,114,17788.55923461914
2020-04-08,73346.94662599615,670.4975445752534,72676.4490814209,XLK,240,19547.213745117188,EWJ,394,17802.40958404541,EWT,734,17696.726448059082,GLD,114,17630.09930419922
2020-04-09,73881.02487306646,670.4975445752534,73210.52732849121,XLK,240,19551.809692382812,EWJ,394,18035.09659576416,EWT,734,17532.960762023926,GLD,114,18090.660278320312
2020-04-13,74246.52639894537,670.4975445752534,73576.02885437012,XLK,240,19595.403442382812,EWJ,394,17959.923011779785,EWT,734,17619.96198272705,GLD,114,18400.74041748047
2020-04-14,76074.4309361463,670.4975445752534,75403.93339157104,XLK,240,20416.951904296875,EWJ,394,18289.26885986328,EWT,734,18152.193462371826,GLD,114,18545.519165039062
2020-04-15,75116.6295826917,670.4975445752534,74446.13203811646,XLK,240,19971.756591796875,EWJ,394,18106.693061828613,EWT,734,17916.781688690186,GLD,114,18450.90069580078
2020-04-16,75456.1055882459,670.4975445752534,74785.60804367065,XLK,240,20215.0048828125,EWJ,394,17952.764266967773,EWT,734,18182.89812850952,GLD,114,18434.94076538086
2020-04-17,75893.075597096,670.4975445752534,75222.57805252075,XLK,240,20483.50341796875,EWJ,394,18192.608520507812,EWT,734,18469.485279083252,GLD,114,18076.980834960938
2020-04-20,75168.86435060552,670.4975445752534,74498.36680603027,XLK,240,20155.341796875,EWJ,394,17913.384407043457,EWT,734,18223.840950012207,GLD,114,18205.79965209961
2020-04-21,73499.6259587293,670.4975445752534,72829.12841415405,XLK,240,19310.846557617188,EWJ,394,17745.13511657715,EWT,734,17691.60667037964,GLD,114,18081.540069580078
2020-04-22,75198.3970196729,670.4975445752534,74527.89947509766,XLK,240,20054.371948242188,EWJ,394,18052.997215270996,EWT,734,17983.31079864502,GLD,114,18437.219512939453
2020-04-23,75269.3066342359,670.4975445752534,74598.80908966064,XLK,240,19916.68212890625,EWJ,394,18078.056579589844,EWT,734,17983.31079864502,GLD,114,18620.75958251953
2020-04-24,75863.95583467535,670.4975445752534,75193.4582901001,XLK,240,20338.9306640625,EWJ,394,18217.669387817383,EWT,734,18095.898307800293,GLD,114,18540.959930419922
2020-04-27,76595.70472078375,670.4975445752534,75925.2071762085,XLK,240,20513.331298828125,EWJ,394,18468.25852203369,EWT,734,18525.777633666992,GLD,114,18417.839721679688
2020-04-28,76534.6194088941,670.4975445752534,75864.12186431885,XLK,240,20240.253295898438,EWJ,394,18736.742263793945,EWT,734,18551.366722106934,GLD,114,18335.75958251953
2020-04-29,78272.07645921758,670.4975445752534,77601.57891464233,XLK,240,21070.969848632812,EWJ,394,19066.085105895996,EWT,734,19027.304447174072,GLD,114,18437.219512939453
2020-04-30,77230.2361844068,670.4975445752534,76559.73863983154,XLK,240,20976.886596679688,EWJ,394,18529.11311340332,EWT,734,18950.538581848145,GLD,114,18103.20034790039
2020-05-01,75918.19778566412,670.4975445752534,75247.70024108887,XLK,240,20400.88623046875,EWJ,394,18203.348892211914,EWT,734,18428.54525756836,GLD,114,18214.919860839844
2020-05-04,76511.3272641187,670.4975445752534,75840.82971954346,XLK,240,20671.673583984375,EWJ,394,18113.85481262207,EWT,734,18776.54174041748,GLD,114,18278.75958251953
2020-05-05,77048.81543855718,670.4975445752534,76378.31789398193,XLK,240,20956.226806640625,EWJ,394,18289.26885986328,EWT,734,18776.54174041748,GLD,114,18356.280487060547
2020-05-06,76744.03882341436,670.4975445752534,76073.54127883911,XLK,240,21119.1650390625,EWJ,394,18149.653045654297,EWT,734,18684.423542022705,GLD,114,18120.29965209961
2020-05-07,77825.88493852667,670.4975445752534,77155.38739395142,XLK,240,21435.845947265625,EWJ,394,18421.716911315918,EWT,734,18899.36460494995,GLD,114,18398.459930419922
2020-05-08,78528.95034532598,670.4975445752534,77858.45280075073,XLK,240,21750.232543945312,EWJ,394,18736.742263793945,EWT,734,19083.59820175171,GLD,114,18287.879791259766
2020-05-11,78728.28246812872,670.4975445752534,78057.78492355347,XLK,240,21894.808959960938,EWJ,394,18915.731925964355,EWT,734,19073.36424636841,GLD,114,18173.879791259766
2020-05-12,77946.35045747808,670.4975445752534,77275.85291290283,XLK,240,21442.732543945312,EWJ,394,18668.724418640137,EWT,734,18919.836715698242,GLD,114,18244.55923461914
2020-05-13,77821.47168474249,670.4975445752534,77150.97414016724,XLK,240,21073.267822265625,EWJ,394,18758.221504211426,EWT,734,18899.36460494995,GLD,114,18420.120208740234
2020-05-14,78081.2255757337,670.4975445752534,77410.72803115845,XLK,240,21341.759033203125,EWJ,394,18478.995887756348,EWT,734,19006.833736419678,GLD,114,18583.139373779297
2020-05-15,77973.06646089605,670.4975445752534,77302.5689163208,XLK,240,21449.615478515625,EWJ,394,18511.213996887207,EWT,734,18653.720275878906,GLD,114,18688.019165039062
2020-05-18,79269.36753969244,670.4975445752534,78598.86999511719,XLK,240,21975.130004882812,EWJ,394,18973.009399414062,EWT,734,19104.0703125,GLD,114,18546.660278320312
2020-05-19,78946.4902203565,670.4975445752534,78275.99267578125,XLK,240,21894.808959960938,EWJ,394,18751.062759399414,EWT,734,18904.4815826416,GLD,114,18725.639373779297
2020-05-20,79865.95404176763,670.4975445752534,79195.45649719238,XLK,240,22374.422607421875,EWJ,394,19033.865493774414,EWT,734,19017.069091796875,GLD,114,18770.09930419922
2020-05-21,79040.38338594488,670.4975445752534,78369.88584136963,XLK,240,22062.324829101562,EWJ,394,18829.814964294434,EWT,734,18981.246047973633,GLD,114,18496.5
2020-05-22,78932.80136232427,670.4975445752534,78262.30381774902,XLK,240,22142.6513671875,EWJ,394,18854.875831604004,EWT,734,18658.83585357666,GLD,114,18605.94076538086
2020-05-26,79690.44528703741,670.4975445752534,79019.94774246216,XLK,240,22119.700927734375,EWJ,394,19495.659393310547,EWT,734,19063.127490997314,GLD,114,18341.459930419922
2020-05-27,80120.782628346,670.4975445752534,79450.28508377075,XLK,240,22245.919189453125,EWJ,394,19746.248527526855,EWT,734,19083.59820175171,GLD,114,18374.519165039062
2020-05-28,80242.96104555181,670.4975445752534,79572.46350097656,XLK,240,22202.316284179688,EWJ,394,20003.996406555176,EWT,734,18930.070671081543,GLD,114,18436.080139160156
2020-05-29,80587.57073717169,670.4975445752534,79917.07319259644,XLK,240,22482.28271484375,EWJ,394,19835.745613098145,EWT,734,19027.304447174072,GLD,114,18571.74041748047
2020-06-01,81112.76641541722,358.49916917089286,80754.26724624634,XLV,216,20175.22100830078,EWJ,394,20136.44896697998,FXI,577,20232.074996948242,GDX,611,20210.522274017334
2020-06-02,80943.27344781163,358.49916917089286,80584.77427864075,XLV,216,20291.930419921875,EWJ,394,20225.947555541992,FXI,577,20593.27227783203,GDX,611,19473.62402534485
2020-06-03,80674.57292062047,358.49916917089286,80316.07375144958,XLV,216,20252.366455078125,EWJ,394,20365.557357788086,FXI,577,20944.291763305664,GDX,611,18753.85817527771
2020-06-04,80139.94987565282,358.49916917089286,79781.45070648193,XLV,216,20092.13800048828,EWJ,394,20136.44896697998,FXI,577,20639.05694961548,GDX,611,18913.806789398193
2020-06-05,80845.96228867772,358.49916917089286,80487.46311950684,XLV,216,20416.553283691406,EWJ,394,20426.413452148438,FXI,577,21101.999168395996,GDX,611,18542.497215270996
2020-06-08,81363.07814294103,358.49916917089286,81004.57897377014,XLV,216,20557.00469970703,EWJ,394,20727.116806030273,FXI,577,20995.16533279419,GDX,611,18725.292135238647
2020-06-09,81100.24745064977,358.49916917089286,80741.74828147888,XLV,216,20343.36456298828,EWJ,394,20619.723609924316,FXI,577,20893.41819381714,GDX,611,18885.241914749146
2020-06-10,82146.85446244481,358.49916917089286,81788.35529327393,XLV,216,20311.71075439453,EWJ,394,20608.984741210938,FXI,577,21142.694942474365,GDX,611,19724.96485519409
2020-06-11,78304.89926797154,358.49916917089286,77946.40009880066,XLV,216,19182.184936523438,EWJ,394,19742.672912597656,FXI,577,20267.684074401855,GDX,611,18753.85817527771
2020-06-12,78929.74617844823,358.49916917089286,78571.24700927734,XLV,216,19306.80780029297,EWJ,394,20097.07211303711,FXI,577,20522.047519683838,GDX,611,18645.319576263428
2020-06-15,79067.74366456273,358.49916917089286,78709.24449539185,XLV,216,19350.3251953125,EWJ,394,19877.692581176758,FXI,577,20338.924240112305,GDX,611,19142.302478790283
2020-06-16,79588.98440247777,358.49916917089286,79230.48523330688,XLV,216,19827.060424804688,EWJ,394,20260.166145324707,FXI,577,20497.939086914062,GDX,611,18645.319576263428
2020-06-17,79861.44348412755,358.49916917089286,79502.94431495667,XLV,216,19807.28338623047,EWJ,394,20350.3666305542,FXI,577,20580.012969970703,GDX,611,18765.281328201294
2020-06-18,79589.99807435277,358.49916917089286,79231.49890518188,XLV,216,19740.025634765625,EWJ,394,20314.28433227539,FXI,577,20651.827617645264,GDX,611,18525.361320495605
2020-06-19,80353.04382020238,358.49916917089286,79994.5446510315,XLV,216,19929.92706298828,EWJ,394,20216.863479614258,FXI,577,20682.605323791504,GDX,611,19165.14878463745
2020-06-22,81321.60062867406,358.49916917089286,80963.10145950317,XLV,216,19853.445739746094,EWJ,394,20353.975311279297,FXI,577,20836.491653442383,GDX,611,19919.1887550354
2020-06-23,81885.27098160985,358.49916917089286,81526.77181243896,XLV,216,19938.86883544922,EWJ,394,20408.101013183594,FXI,577,20974.992431640625,GDX,611,20204.809532165527
2020-06-24,80363.70601350072,358.49916917089286,80005.20684432983,XLV,216,19418.395385742188,EWJ,394,19982.330795288086,FXI,577,20759.552890777588,GDX,611,19844.927772521973
2020-06-25,80958.70001679662,358.49916917089286,80600.20084762573,XLV,216,19609.10595703125,EWJ,394,20209.649124145508,FXI,577,20810.844665527344,GDX,611,19970.60110092163
2020-06-26,80461.9261825681,358.49916917089286,80103.42701339722,XLV,216,19370.71856689453,EWJ,394,20014.804412841797,FXI,577,20615.919193267822,GDX,611,20101.984840393066
2020-06-29,80779.90119630101,358.49916917089286,80421.40202713013,XLV,216,19545.53302001953,EWJ,394,20018.413093566895,FXI,577,20544.108947753906,GDX,611,20313.346965789795
2020-06-30,81371.82508164647,358.49916917089286,81013.32591247559,XLV,216,19879.269104003906,EWJ,394,19816.35102081299,FXI,577,20364.56902694702,GDX,611,20953.13676071167
2020-07-01,81530.69082540182,286.0608968129527,81244.62992858887,XLK,202,20270.45310974121,EWJ,394,19776.65853881836,EWT,716,20312.92742919922,GDX,611,20884.590850830078
2020-07-02,81890.41360753683,286.0608968129527,81604.35271072388,XLK,202,20388.593643188477,EWJ,394,19906.55601501465,EWT,716,20647.399810791016,GDX,611,20661.803241729736
2020-07-06,83469.78281301168,286.0608968129527,83183.72191619873,XLK,202,20744.967864990234,EWJ,394,20162.740783691406,EWT,716,21231.4796295166,GDX,611,21044.53363800049
2020-07-07,83351.21440404562,286.0608968129527,83065.15350723267,XLK,202,20528.043487548828,EWJ,394,19982.330795288086,EWT,716,21001.839530944824,GDX,611,21552.939693450928
2020-07-08,84728.91692250875,286.0608968129527,84442.8560256958,XLK,202,20863.11148071289,EWJ,394,19967.897575378418,EWT,716,21356.281982421875,GDX,611,22255.564987182617
2020-07-09,84604.92526525167,286.0608968129527,84318.86436843872,XLK,202,20938.64109802246,EWJ,394,19870.47371673584,EWT,716,21351.2918548584,GDX,611,22158.45769882202
2020-07-10,84356.56299108175,286.0608968129527,84070.5020942688,XLK,202,20932.831008911133,EWJ,394,20130.268669128418,EWT,716,21071.72999572754,GDX,611,21935.67242050171
2020-07-13,83292.29167836813,286.0608968129527,83006.23078155518,XLK,202,20498.991500854492,EWJ,394,20025.627449035645,EWT,716,21271.415672302246,GDX,611,21210.196159362793
2020-07-14,84691.08825200704,286.0608968129527,84405.02735519409,XLK,202,20735.281814575195,EWJ,394,20184.388359069824,EWT,716,21441.149658203125,GDX,611,22044.207523345947
2020-07-15,85075.3532323232,286.0608968129527,84789.29233551025,XLK,202,20847.615341186523,EWJ,394,20440.574630737305,EWT,716,21411.195236206055,GDX,611,22089.90712738037
2020-07-16,84216.54012578634,286.0608968129527,83930.47922897339,XLK,202,20590.021881103516,EWJ,394,20231.296699523926,EWT,716,21356.281982421875,GDX,611,21752.878665924072
2020-07-17,85102.27335637716,286.0608968129527,84816.21245956421,XLK,202,20690.736770629883,EWJ,394,20263.770317077637,EWT,716,21406.203742980957,GDX,611,22455.501628875732
2020-07-20,86326.5647420278,286.0608968129527,86040.50384521484,XLK,202,21219.476455688477,EWJ,394,20278.203536987305,EWT,716,21476.09147644043,GDX,611,23066.732376098633
2020-07-21,86671.71845525411,286.0608968129527,86385.65755844116,XLK,202,21006.435745239258,EWJ,394,20289.028076171875,EWT,716,21720.70468902588,GDX,611,23369.48904800415
2020-07-22,87370.76918691305,286.0608968129527,87084.7082901001,XLK,202,21174.931411743164,EWJ,394,20234.905380249023,EWT,716,21825.542434692383,GDX,611,23849.329063415527
2020-07-23,86116.17039388327,286.0608968129527,85830.10949707031,XLK,202,20624.879333496094,EWJ,394,20166.349464416504,EWT,716,21640.83260345459,GDX,611,23398.048095703125
2020-07-24,86616.22661870626,286.0608968129527,86330.16572189331,XLK,202,20375.037796020508,EWJ,394,20144.700386047363,EWT,716,21915.39887237549,GDX,611,23895.02866744995
2020-07-27,89409.98023122457,286.0608968129527,89123.91933441162,XLK,202,20696.54377746582,EWJ,394,20545.209838867188,EWT,716,22838.941200256348,GDX,611,25043.224517822266
2020-07-28,88087.90269368795,286.0608968129527,87801.841796875,XLK,202,20454.44645690918,EWJ,394,20418.925552368164,EWT,716,22045.19271850586,GDX,611,24883.277069091797
2020-07-29,88708.54680532125,286.0608968129527,88422.4859085083,XLK,202,20750.779495239258,EWJ,394,20429.74858856201,EWT,716,22604.312339782715,GDX,611,24637.645484924316
2020-07-30,87421.56615346578,286.0608968129527,87135.50525665283,XLK,202,20866.98127746582,EWJ,394,20123.0498046875,EWT,716,22364.693351745605,GDX,611,23780.780822753906
2020-07-31,88071.45959371237,286.0608968129527,87785.39869689941,XLK,202,21387.97982788086,EWJ,394,19603.467414855957,EWT,716,22264.845733642578,GDX,611,24529.10572052002
2020-08-03,88617.2805217443,-1863.496535903414,90480.7770576477,XLK,202,21914.785385131836,EWG,873,22090.39274597168,EWT,716,22174.98656463623,GDX,611,24300.61236190796
2020-08-04,90161.33135640006,-1863.496535903414,92024.82789230347,XLK,202,21970.95523071289,EWG,873,22105.63521194458,EWT,716,22539.41609954834,GDX,611,25408.821350097656
2020-08-05,90607.322498673,-1863.496535903414,92470.81903457642,XLK,202,22052.30110168457,EWG,873,22197.10998916626,EWT,716,22784.025215148926,GDX,611,25437.38272857666
2020-08-06,90935.32403790335,-1863.496535903414,92798.82057380676,XLK,202,22362.183822631836,EWG,873,22326.694261550903,EWT,716,22843.932693481445,GDX,611,25266.009796142578
2020-08-07,89417.8690322576,-1863.496535903414,91281.36556816101,XLK,202,22029.060745239258,EWG,873,22258.091508865356,EWT,716,22579.350776672363,GDX,611,24414.862537384033
2020-08-10,89285.74920880179,-1863.496535903414,91149.2457447052,XLK,202,21967.08235168457,EWG,873,22258.091508865356,EWT,716,22709.145988464355,GDX,611,24214.925895690918
2020-08-11,86809.57915913443,-1863.496535903414,88673.07569503784,XLK,202,21571.971633911133,EWG,873,22349.561290740967,EWT,716,22444.565437316895,GDX,611,22306.977333068848
2020-08-12,88160.64706265311,-1863.496535903414,90024.14359855652,XLK,202,22061.98715209961,EWG,873,22883.14584159851,EWT,716,22669.20858001709,GDX,611,22409.80202484131
2020-08-13,88612.93626248221,-1863.496535903414,90476.43279838562,XLK,202,22071.668579101562,EWG,873,22730.69120979309,EWT,716,22464.531410217285,GDX,611,23209.54159927368
2020-08-14,88382.79242550711,-1863.496535903414,90246.28896141052,XLK,202,22056.172439575195,EWG,873,22601.108602523804,EWT,716,22539.41609954834,GDX,611,23049.591819763184
2020-08-17,90616.12129055838,-1863.496535903414,92479.61782646179,XLK,202,22203.371124267578,EWG,873,22806.920190811157,EWT,716,22928.797637939453,GDX,611,24540.528873443604
2020-08-18,90359.11352383475,-1863.496535903414,92222.61005973816,XLK,202,22286.65266418457,EWG,873,22852.654249191284,EWT,716,22714.140213012695,GDX,611,24369.16293334961
2020-08-19,88986.10099255423,-1863.496535903414,90849.59752845764,XLK,202,22259.536346435547,EWG,873,22768.805700302124,EWT,716,22394.643676757812,GDX,611,23426.61180496216
2020-08-20,89300.312733048,-1863.496535903414,91163.80926895142,XLK,202,22555.86476135254,EWG,873,22692.578384399414,EWT,716,21940.35906982422,GDX,611,23975.007053375244
2020-08-21,88941.02341496329,-1863.496535903414,90804.5199508667,XLK,202,22842.510208129883,EWG,873,22463.901432037354,EWT,716,22140.044746398926,GDX,611,23358.063564300537
2020-08-24,89591.25633465628,-1863.496535903414,91454.75287055969,XLK,202,23040.06248474121,EWG,873,22928.879899978638,EWT,716,22264.845733642578,GDX,611,23220.964752197266
2020-08-25,89963.63169705252,-1863.496535903414,91827.12823295593,XLK,202,23156.270431518555,EWG,873,23020.354677200317,EWT,716,22469.522903442383,GDX,611,23180.980220794678
2020-08-26,91388.0219443975,-1863.496535903414,93251.5184803009,XLK,202,23626.907684326172,EWG,873,23256.65119743347,EWT,716,22604.312339782715,GDX,611,23763.647258758545
2020-08-27,90260.72835385184,-1863.496535903414,92124.22488975525,XLK,202,23646.27670288086,EWG,873,22936.502798080444,EWT,716,22314.770225524902,GDX,611,23226.675163269043
2020-08-28,91437.64568936209,-1863.496535903414,93301.1422252655,XLK,202,23853.511947631836,EWG,873,23073.71163368225,EWT,716,22404.626663208008,GDX,611,23969.29198074341
2020-08-31,91096.41282498221,-1863.496535903414,92959.90936088562,XLK,202,23929.049270629883,EWG,873,22944.12569618225,EWT,716,21940.35906982422,GDX,611,24146.375324249268
2020-09-01,91550.48403202872,-1863.496535903414,93413.98056793213,XLK,202,24386.132217407227,EWG,873,22959.37315750122,EWT,716,22264.845733642578,GDX,611,23803.629459381104
2020-09-02,92390.99334751944,-1863.496535903414,94254.48988342285,XLK,202,24603.048889160156,EWG,873,23416.730392456055,EWT,716,22379.666465759277,GDX,611,23855.044136047363
2020-09-03,89768.36420857291,-1863.496535903414,91631.86074447632,XLK,202,23200.815475463867,EWG,873,22799.295627593994,EWT,716,22045.19271850586,GDX,611,23586.556922912598
2020-09-04,89188.49838291983,-1863.496535903414,91051.99491882324,XLK,202,22877.37074279785,EWG,873,22753.561569213867,EWT,716,22080.137268066406,GDX,611,23340.925338745117
2020-09-08,87743.30055271964,-1863.496535903414,89606.79708862305,XLK,202,21843.12710571289,EWG,873,22532.5041847229,EWT,716,22050.185577392578,GDX,611,23180.980220794678
2020-09-09,90281.70622670035,-1863.496535903414,92145.20276260376,XLK,202,22555.86476135254,EWG,873,23188.04677963257,EWT,716,22214.92670440674,GDX,611,24186.364517211914
